Age,Gender,Marital Status,Location,Income,Employment Status,Credit History,Credit Score,Previous Card Usage,Spending Habits,Previous Offer Response,Card Type,Card Interest Rate,Annual Fee,Customer Engagement,Communication Preferences,Target Response
27,Male,Single,Urban,59037,Employed,Good,742,Medium,Medium,No,Visa,15%,50,High,Email,Yes
32,Male,Single,Urban,57076,Employed,Good,737,Medium,Medium,No,Visa,15%,50,High,Email,Yes
31,Male,Single,Suburban,54328,Employed,Good,755,Medium,Medium,No,Visa,15%,50,High,Email,Yes
29,Male,Single,Suburban,53982,Employed,Good,758,Medium,Medium,No,Visa,15%,50,High,Email,Yes
28,Male,Single,Suburban,60544,Employed,Good,710,Medium,Medium,No,Visa,15%,50,High,Email,Yes
31,Male,Single,Suburban,55120,Employed,Good,716,Medium,Medium,No,Visa,15%,50,High,Email,Yes
24,Male,Single,Suburban,53438,Employed,Good,748,Medium,Medium,No,Visa,15%,50,High,Email,Yes
29,Male,Single,Suburban,50034,Employed,Good,723,Medium,Medium,No,Visa,15%,50,High,Email,Yes
30,Male,Single,Suburban,54072,Employed,Good,783,Medium,Medium,No,Visa,15%,50,High,Email,Yes
31,Male,Single,Suburban,61452,Employed,Good,729,Medium,Medium,No,Visa,15%,50,High,Email,Yes
27,Male,Single,Suburban,54483,Employed,Good,723,Medium,Medium,No,Visa,15%,50,High,Email,Yes
27,Male,Single,Suburban,58997,Employed,Good,718,Medium,Medium,No,Visa,15%,50,High,Email,Yes
26,Male,Single,Urban,58798,Employed,Good,701,Medium,Medium,No,Visa,15%,50,High,Email,Yes
31,Male,Single,Urban,47086,Employed,Good,782,Medium,Medium,No,Visa,15%,50,High,Email,Yes
29,Male,Single,Urban,51237,Employed,Good,714,Medium,Medium,No,Visa,15%,50,High,Email,Yes
26,Male,Single,Urban,50731,Employed,Good,729,Medium,Medium,No,Visa,15%,50,High,Email,Yes
30,Male,Single,Urban,49671,Employed,Good,761,Medium,Medium,No,Visa,15%,50,High,Email,Yes
26,Male,Single,Urban,56699,Employed,Good,779,Medium,Medium,No,Visa,15%,50,High,Email,Yes
29,Male,Single,Urban,52117,Employed,Good,741,Medium,Medium,No,Visa,15%,50,High,Email,Yes
27,Male,Single,Urban,57075,Employed,Good,778,Medium,Medium,No,Visa,15%,50,High,Email,Yes
29,Male,Single,Urban,56980,Employed,Good,730,Medium,Medium,No,Visa,15%,50,High,Email,Yes
25,Male,Single,Urban,53402,Employed,Good,770,Medium,Medium,No,Visa,15%,50,High,Email,Yes
31,Male,Single,Urban,56763,Employed,Good,721,Medium,Medium,No,Visa,15%,50,High,Email,Yes
27,Male,Single,Urban,52421,Employed,Good,727,Medium,Medium,No,Visa,15%,50,High,Email,Yes
31,Male,Single,Urban,54935,Employed,Good,739,Medium,Medium,No,Visa,15%,50,High,Email,Yes
24,Male,Single,Urban,52000,Employed,Good,764,Medium,Medium,No,Visa,15%,50,High,Email,Yes
30,Male,Single,Urban,70422,Employed,Good,749,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
24,Male,Single,Urban,70452,Employed,Good,837,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Urban,71759,Employed,Good,731,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
28,Male,Single,Urban,75592,Employed,Good,863,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
31,Male,Single,Urban,75927,Employed,Good,802,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
27,Male,Single,Urban,81694,Employed,Good,838,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
24,Male,Single,Urban,83062,Employed,Good,781,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
25,Male,Single,Urban,83112,Employed,Good,856,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
27,Male,Single,Urban,86057,Employed,Good,802,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
25,Male,Single,Urban,86972,Employed,Good,778,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
29,Male,Single,Urban,87188,Employed,Good,823,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
30,Male,Single,Urban,89043,Employed,Good,813,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
31,Male,Single,Urban,90729,Employed,Good,789,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
29,Male,Single,Urban,96071,Employed,Good,810,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
29,Male,Single,Urban,97202,Employed,Good,880,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
24,Male,Single,Urban,99518,Employed,Good,726,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
28,Male,Single,Rural,20370,Employed,Fair,609,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,20710,Employed,Fair,638,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,20722,Employed,Fair,610,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,21322,Employed,Fair,616,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,21394,Employed,Fair,605,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,21566,Employed,Fair,601,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,21684,Employed,Fair,622,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,22265,Employed,Fair,629,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,22386,Employed,Fair,607,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,23105,Employed,Fair,634,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,23138,Employed,Fair,608,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,23384,Employed,Fair,623,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,23817,Employed,Fair,613,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,24060,Employed,Fair,638,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,24230,Employed,Fair,625,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,24241,Employed,Fair,602,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,24256,Employed,Fair,604,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Rural,24742,Employed,Fair,618,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Suburban,25341,Employed,Fair,636,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Suburban,28425,Employed,Fair,609,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Suburban,34216,Employed,Fair,634,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Male,Single,Urban,37719,Employed,Fair,623,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
27,Female,Single,Urban,31506,Unemployed,Poor,612,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,37962,Unemployed,Poor,580,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,33444,Unemployed,Poor,615,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,36976,Unemployed,Poor,590,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,32298,Unemployed,Poor,618,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,37646,Unemployed,Poor,563,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,33437,Unemployed,Poor,585,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,32083,Unemployed,Poor,577,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,31292,Unemployed,Poor,616,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,34562,Unemployed,Poor,610,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,35911,Unemployed,Poor,578,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,30840,Unemployed,Poor,589,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,33866,Unemployed,Poor,579,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,34736,Unemployed,Poor,577,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,32253,Unemployed,Poor,580,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,33324,Unemployed,Poor,562,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,36971,Unemployed,Poor,569,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,36258,Unemployed,Poor,564,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,33971,Unemployed,Poor,579,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,32292,Unemployed,Poor,599,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,32237,Unemployed,Poor,577,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,33799,Unemployed,Poor,614,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,33227,Unemployed,Poor,571,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,31648,Unemployed,Poor,596,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,34280,Unemployed,Poor,562,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,34845,Unemployed,Poor,560,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,35465,Unemployed,Poor,611,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,37426,Unemployed,Poor,591,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,31872,Unemployed,Poor,563,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,34810,Unemployed,Poor,571,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,35904,Unemployed,Poor,564,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,35924,Unemployed,Poor,608,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,37571,Unemployed,Poor,566,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,35251,Unemployed,Poor,595,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,37874,Unemployed,Poor,602,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,31056,Unemployed,Poor,566,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,32722,Unemployed,Poor,570,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,30539,Unemployed,Poor,564,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,31234,Unemployed,Poor,562,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,34212,Unemployed,Poor,587,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,32287,Unemployed,Poor,594,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,30171,Unemployed,Poor,592,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,33653,Unemployed,Poor,606,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,30093,Unemployed,Poor,606,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,37335,Unemployed,Poor,613,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,35103,Unemployed,Poor,582,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,32164,Unemployed,Poor,585,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,30960,Unemployed,Poor,561,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,34261,Unemployed,Poor,584,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,33799,Unemployed,Poor,612,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,30691,Unemployed,Poor,563,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,30364,Unemployed,Poor,598,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,37378,Unemployed,Poor,588,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,36565,Unemployed,Poor,592,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,31222,Unemployed,Poor,594,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,32720,Unemployed,Poor,576,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,30777,Unemployed,Poor,593,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,31970,Unemployed,Poor,589,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,36210,Unemployed,Poor,572,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,32362,Unemployed,Poor,608,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,36355,Unemployed,Poor,584,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,34697,Unemployed,Poor,604,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,33599,Unemployed,Poor,580,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,31368,Unemployed,Poor,566,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,31129,Unemployed,Poor,562,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,34921,Unemployed,Poor,599,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,36312,Unemployed,Poor,608,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,31460,Unemployed,Poor,567,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,30709,Unemployed,Poor,560,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,30228,Unemployed,Poor,618,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,30111,Unemployed,Poor,588,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,36030,Unemployed,Poor,583,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,33466,Unemployed,Poor,600,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,32604,Unemployed,Poor,610,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,30099,Unemployed,Poor,573,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,31835,Unemployed,Poor,610,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,35492,Unemployed,Poor,611,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,31874,Unemployed,Poor,609,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,34779,Unemployed,Poor,572,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,37470,Unemployed,Poor,577,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,36009,Unemployed,Poor,603,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,33120,Unemployed,Poor,594,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,30882,Unemployed,Poor,560,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,35199,Unemployed,Poor,607,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,33728,Unemployed,Poor,567,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,36413,Unemployed,Poor,583,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,37983,Unemployed,Poor,612,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,31645,Unemployed,Poor,614,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,35051,Unemployed,Poor,604,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,36362,Unemployed,Poor,568,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,36110,Unemployed,Poor,561,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,35552,Unemployed,Poor,590,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,34316,Unemployed,Poor,578,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,34007,Unemployed,Poor,596,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,36416,Unemployed,Poor,561,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,32844,Unemployed,Poor,614,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,30310,Unemployed,Poor,564,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,35586,Unemployed,Poor,598,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,33726,Unemployed,Poor,581,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,37488,Unemployed,Poor,600,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,31568,Unemployed,Poor,609,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,33165,Unemployed,Poor,612,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,36291,Unemployed,Poor,591,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,30477,Unemployed,Poor,607,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,33699,Unemployed,Poor,593,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,32370,Unemployed,Poor,571,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,34329,Unemployed,Poor,599,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,33566,Unemployed,Poor,573,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,37896,Unemployed,Poor,609,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,35647,Unemployed,Poor,619,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,30988,Unemployed,Poor,589,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,36857,Unemployed,Poor,562,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,35501,Unemployed,Poor,570,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,31124,Unemployed,Poor,603,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,33352,Unemployed,Poor,593,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,37136,Unemployed,Poor,576,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,35320,Unemployed,Poor,562,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,31823,Unemployed,Poor,594,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,34961,Unemployed,Poor,585,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,32443,Unemployed,Poor,560,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,37837,Unemployed,Poor,586,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,37745,Unemployed,Poor,596,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,33712,Unemployed,Poor,607,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,34696,Unemployed,Poor,608,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,31902,Unemployed,Poor,577,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,37366,Unemployed,Poor,588,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,36940,Unemployed,Poor,604,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,31339,Unemployed,Poor,593,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,31519,Unemployed,Poor,594,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,32818,Unemployed,Poor,563,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,35096,Unemployed,Poor,616,Low,Low,No,Visa,20%,100,Low,Email,No
28,Female,Single,Urban,31410,Unemployed,Poor,591,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,31626,Unemployed,Poor,580,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,37131,Unemployed,Poor,582,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,36650,Unemployed,Poor,579,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,33474,Unemployed,Poor,601,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,30226,Unemployed,Poor,564,Low,Low,No,Visa,20%,100,Low,Email,No
30,Female,Single,Urban,31357,Unemployed,Poor,592,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,37230,Unemployed,Poor,619,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,37697,Unemployed,Poor,566,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,31768,Unemployed,Poor,575,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,33317,Unemployed,Poor,617,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,30677,Unemployed,Poor,592,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,36163,Unemployed,Poor,600,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,34863,Unemployed,Poor,578,Low,Low,No,Visa,20%,100,Low,Email,No
25,Female,Single,Urban,30450,Unemployed,Poor,576,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,35667,Unemployed,Poor,606,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,37382,Unemployed,Poor,589,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,32761,Unemployed,Poor,618,Low,Low,No,Visa,20%,100,Low,Email,No
24,Female,Single,Urban,36773,Unemployed,Poor,591,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,36743,Unemployed,Poor,573,Low,Low,No,Visa,20%,100,Low,Email,No
22,Female,Single,Urban,35931,Unemployed,Poor,576,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,32992,Unemployed,Poor,601,Low,Low,No,Visa,20%,100,Low,Email,No
23,Female,Single,Urban,33105,Unemployed,Poor,609,Low,Low,No,Visa,20%,100,Low,Email,No
29,Female,Single,Urban,33831,Unemployed,Poor,567,Low,Low,No,Visa,20%,100,Low,Email,No
27,Female,Single,Urban,30715,Unemployed,Poor,588,Low,Low,No,Visa,20%,100,Low,Email,No
28,Male,Single,Urban,39344,Employed,Fair,617,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
28,Female,Single,Suburban,46048,Unemployed,Poor,581,Low,Low,No,Visa,16%,100,Low,Phone,No
28,Female,Single,Suburban,43340,Unemployed,Poor,600,Low,Low,No,Visa,16%,100,Low,Phone,No
32,Female,Single,Suburban,42132,Unemployed,Poor,561,Low,Low,No,Visa,16%,100,Low,Phone,No
31,Female,Single,Suburban,42800,Unemployed,Poor,610,Low,Low,No,Visa,16%,100,Low,Phone,No
29,Female,Single,Suburban,47639,Unemployed,Poor,591,Low,Low,No,Visa,16%,100,Low,Phone,No
27,Female,Single,Suburban,42972,Unemployed,Poor,577,Low,Low,No,Visa,16%,100,Low,Phone,No
29,Female,Single,Suburban,46708,Unemployed,Poor,614,Low,Low,No,Visa,16%,100,Low,Phone,No
